Zeit,Kanal A,Kanal B
(s),(V),(V)

3.26029607,0.18311110,2.96792500
3.26163007,0.18311110,2.97402900
3.26296407,0.18311110,2.97708100
3.26429807,0.18311110,2.98013200
3.26563207,0.18311110,2.98318400
3.26696607,0.18311110,2.98776200
3.26830007,0.18311110,2.99234000
3.26963407,0.18311110,2.99844400
3.27096807,0.18066960,3.00149500
3.27230207,0.18066960,3.00607300
3.27363607,0.18066960,3.01065100
3.27497007,0.18066960,3.01370300
3.27630408,0.18066960,3.01675500
3.27763808,0.18066960,3.02133200
3.27897208,0.18066960,3.02438400
3.28030608,0.18066960,3.02743600
3.28164008,0.18066960,3.03201400
3.28297408,0.18066960,3.03506600
3.28430808,0.18066960,3.03811800
3.28564208,0.18066960,3.04269600
3.28697608,0.18066960,3.04574700
3.28831008,0.18066960,3.04879900
3.28964408,0.18066960,3.05185100
3.29097808,0.18066960,3.05642900
3.29231208,0.18311110,3.06100600
3.29364608,0.18311110,3.06405800
3.29498008,0.18311110,3.06863600
3.29631408,0.18311110,3.07168800
3.29764808,0.18311110,3.07474000
3.29898208,0.18311110,3.07931800
3.30031608,0.18311110,3.08237000
3.30165008,0.18311110,3.08542100
3.30298408,0.18311110,3.08999900
3.30431808,0.18311110,3.09305100
3.30565208,0.18311110,3.09610300
3.30698608,0.18311110,3.10068100
3.30832008,0.18066960,3.10373300
3.30965408,0.18066960,3.10678400
3.31098808,0.18066960,3.10983600
3.31232208,0.17761770,3.11441400
3.31365608,0.17761770,3.11746600
3.31499008,0.17761770,3.12051800
3.31632408,0.17761770,3.12509500
3.31765808,0.17761770,3.12814700
3.31899208,0.17761770,3.13119900
3.32032608,0.17761770,3.13577700
3.32166008,0.17761770,3.13882900
3.32299408,0.17761770,3.14188100
3.32432808,0.17761770,3.14645800
3.32566208,0.17761770,3.14951000
3.32699608,0.17761770,3.15256200
3.32833008,0.18066960,3.15561400
3.32966408,0.18066960,3.16019200
3.33099808,0.18066960,3.16324400
3.33233208,0.18066960,3.16629500
3.33366608,0.18066960,3.17087300
3.33500008,0.18066960,3.17392500
3.33633408,0.18066960,3.17697700
3.33766808,0.18066960,3.18155500
3.33900208,0.18066960,3.18460700
3.34033608,0.18066960,3.18765800
3.34167008,0.18066960,3.19376200
3.34300408,0.18066960,3.19681400
3.34433808,0.18066960,3.19986600
3.34567208,0.18066960,3.20444300
3.34700608,0.18066960,3.20749500
3.34834008,0.18066960,3.21207300
3.34967408,0.18066960,3.21665100
3.35100808,0.18066960,3.22122900
3.35234208,0.18066960,3.22733200
3.35367608,0.18066960,3.23038400
3.35501008,0.18066960,3.23343600
3.35634408,0.18066960,3.23954000
3.35767808,0.18066960,3.24259200
3.35901208,0.18066960,3.24564300
3.36034608,0.18066960,3.24869500
3.36168008,0.18066960,3.25327300
3.36301408,0.18066960,3.25632500
3.36434808,0.18066960,3.25937700
3.36568208,0.18066960,3.26395500
3.36701608,0.18066960,3.26700700
3.36835008,0.18311110,3.27005800
3.36968408,0.18311110,3.27463600
3.37101808,0.18311110,3.27768800
3.37235208,0.18311110,3.28074000
3.37368608,0.18311110,3.28684400
3.37502008,0.18311110,3.28989500
3.37635408,0.18311110,3.29294700
3.37768808,0.18066960,3.29752500
3.37902208,0.18066960,3.30210300
